BRUNETTA Renato
SORU Renato
MUSELIER Renaud
IMBENI Renzo
PIQUET René-Emile
OOMEN-RUIJTEN Ria
CORTÉS LASTRA Ricardo
SERRÃO SANTOS Ricardo
GAROSCI Riccardo
NENCINI Riccardo
VENTRE Riccardo
ASHWORTH Richard
CORBETT Richard
FALBR Richard
HOWITT Richard
SEEBER Richard
SULÍK Richard
BALFE Richard A.
PĪKS Rihards
PAKARINEN Riikka
JOUPPILA Riitta
MYLLER Riitta
VAN DAM Rijk
KARLSSON Rikke
KARI Rina Ronja
BONTEMPI Rinaldo
BORSELLINO Rita
LAURILA Ritva Tellervo
ATKINS Robert
DUŠEK Robert
EVANS Robert
GOEBBELS Robert
GOODWILL Robert
HUE Robert
KILROY-SILK Robert
KOLÁŘ Robert
NAVARRO Robert
ROCHEFORT Robert
SMOLEŃ Robert
STURDY Robert
HERSANT Robert E.V.
GOEDBLOED Robert Jan
IWASZKIEWICZ Robert Jarosław
ANGELILLI Roberta
METSOLA Roberta
ANASTASE Roberta Alma
BARZANTI Roberto
DIETRICH Roberto
FIORE Roberto
GUALTIERI Roberto
MEZZAROMA Roberto
MUSACCHIO Roberto
SPECIALE Roberto
BIGLIARDO Roberto Felice
ZĪLE Roberts
TEVERSON Robin
BUTTIGLIONE Rocco
KRATSA-TSAGAROPOULOU Rodi
BARTON Roger
HELMER Roger
KAROUTCHI Roger
KNAPMAN Roger
GEWALT Roland
PAKSAS Rolandas
PAVILIONIS Rolandas
BEREND Rolf
LINKOHR Rolf
JAKIČ Roman
JERKOVIĆ Romana
JORDAN Romana
TOMC Romana
SEDLICKAS Romanas Algimantas
LA RUSSA Romano Maria
D'AMATO Rosa
DÍEZ GONZÁLEZ Rosa
ESTARÀS FERRAGUT Rosa
MIGUÉLEZ RAMOS Rosa
CROCETTA Rosario
VACHETTA Roseline
BACHELOT-NARQUIN Roselyne
LEFRANÇOIS Roselyne
MÜLLER Rosemarie
WEMHEUER Rosemarie
PLUMB Rovana
PERRY Roy
ŽIAK Rudolf
TAVARES Rui
VIEIRA Rui
JELEVA Rumiana
HIERONYMI Ruth
TOMAŠIĆ Ruža
CZARNECKI Ryszard
LEGUTKO Ryszard Antoni
KALISZ Ryszard Roman
FICO Róbert
THUN UND HOHENSTEIN Róża Gräfin von
PAAKKINEN Saara-Maria
LÖSING Sabine
VERHEYEN Sabine
WILS Sabine
ZISSENER Sabine
WAGENKNECHT Sahra
KARIM Sajjad
GARRIGA POLLEDO Salvador
JOVÉ PERES Salvador
SEDÓ I ALABART Salvador
SANZ PALACIO Salvador Domingo
CARONNA Salvatore
CICU Salvatore
IACOLINO Salvatore
TATARELLA Salvatore
POGLIESE Salvatore Domenico
NAÏR Sami
TERHO Sampo
POHJAMO Samuli
LOONES Sander
KALNIETE Sandra
PETROVIĆ JAKOVINA Sandra
BÉLIER Sandrine
FISAS AYXELÀ Santiago
LUDFORD Sarah
ESSAYAH Sari
HASSI Satu
EL KHADRAOUI Saïd
DANCE Seb
BODU Sebastian Valentin
SANZARELLO Sebastiano
MUSUMECI Sebastiano (Nello)
KUSSTATSCHER Sepp
PELTTARI Seppo Viljo
STANISHEV Sergei
KOZLÍK Sergej
BERLATO Sergio
GUTIÉRREZ PRIETO Sergio
COFFERATI Sergio Gaetano
SILVESTRIS Sergio Paolo Francesco
KELLY Seán
Ó NEACHTAIN Seán
BOWLES Sharon
SPIERS Shaun Mark
JĘDRZEJEWSKA Sidonia Elżbieta
ALBER Siegbert
MUREȘAN Siegfried
OVIIR Siiri
GOLDE Silva
KOCH-MEHRIN Silvana
CIORNEI Silvia
COSTA Silvia
ȚICĂU Silvia-Adriana
BERLUSCONI Silvio
BUSUTTIL Simon
COVENEY Simon
MURPHY Simon Francis
BONAFÈ Simona
ANTTILA Sirkka-Liisa
PIETIKÄINEN Sirpa
SIMON Siôn
KELLER Ska
BINEV Slavi
RIBEIRO Sofia
SAKORAFA Sofia
CABEZÓN RUIZ Soledad
ALFANO Sonia
IN 'T VELD Sophia
AUCONIE Sophie
MONTEL Sophie
SOPHOCLEOUS Sophocles
POST Soraya
FRUNZĂVERDE Sorin
MOISĂ Sorin
ZARIANOPOULOS Sotirios
BELLERÉ Spalato
DANELLIS Spyros
BURENSTAM LINDER Staffan
ILCHEV Stanimir
POLČÁK Stanislav
TILLICH Stanislaw
JAŁOWIECKI Stanisław
OŻÓG Stanisław
ŁYŻWIŃSKI Stanisław
ŻÓŁTEK Stanisław
ARNAOUTAKIS Stavros
LAMBRINIDIS Stavros
XARCHAKOS Stavros
BRIOIS Steeve
ECK Stefan
SOFIANSKI Stefan
DE LUCA Stefano
ZAPPALÀ Stefano
ARGYROS Stelios
KOULOGLOU Stelios
HUGHES Stephen
WOOLFE Steven
STEVENSON Struan
PANAGOPOULOS Stylianos
BUFFETAUT Stéphane
LE FOLL Stéphane
WADDINGTON Susan A.
MELIOR Susanne
RIESS-PASSER Susanne
DE MARTINI Susy
GIEGOLD Sven
SCHULZE Sven
MALINOV Svetoslav Hristov
KAMALL Syed
RAPTI Sylvana
KAUFMANN Sylvia-Yvonne
AINARDI Sylviane H.
GODDYN Sylvie
GOULARD Sylvie
GUILLAUME Sylvie
CHRUSZCZ Sylwester
PUSZ Sylwia
FAZAKAS Szabolcs
KÓNYA-HAMAR Sándor
MARQUES Sérgio
RIBEIRO Sérgio
SOUSA PINTO Sérgio
WIBE Sören
SØNDERGAARD Søren Bo
NITRAS Sławomir
CYMAŃSKI Tadeusz
IWIŃSKI Tadeusz
ROSS Tadeusz
ZWIEFKA Tadeusz
HADJIGEORGIOU Takis
DEUTSCH Tamás
MESZERICS Tamás
GONZÁLEZ PEÑAS Tania
FAJON Tanja
VRBAT Tanja
CRONBERG Tarja
ŽDANOKA Tatjana
KAZAK Tchetin
WYNN Terence
ALMEIDA GARRETT Teresa
JIMÉNEZ-BECERRIL BARRIO Teresa
RIERA MADURELL Teresa
RODRIGUEZ-RUBIO Teresa
REINTKE Terry
STOCKTON The Earl Of 
STOLOJAN Theodor Dumitru
SKYLAKAKIS Theodoros
ZAGORAKIS Theodoros
BOUWMAN Theodorus J.J.
GRIFFIN Theresa
VILLIERS Theresa
ZABELL Theresa
COMODINI CACHIA Therese
CORNILLET Thierry
DE LA PERRIERE Thierry
JEAN-PIERRE Thierry B.
BERMAN Thijs
HÄNDEL Thomas
MANN Thomas
MEGAHY Thomas
ULMER Thomas
WISE Thomas
BĂRBULEȚIU Tiberiu
SZANYI Tibor
AKER Tim
SOINI Timo
JÄRVILAHTI Timo Juhani
KIRKHOPE Timothy
CORLĂȚEAN Titus
BEGHIN Tiziana
MOTTI Tiziano
PFLÜGER Tobias
MANDERS Toine
SAÏFI Tokia
SPENCER Tom
VANDENKENDELAERE Tom
PORĘBA Tomasz Piotr
DONCHEV Tomislav
WAIDELICH Tommy
GALBAVỶ Tomáš
ZATLOUKAL Tomáš
ZDECHOVSKÝ Tomáš
PICULA Tonino
CUNNINGHAM Tony A.
SAVI Toomas
ILVES Toomas Hendrik
LUND Torben
UNGUREANU Traian
COLMAN Trevor
KELAM Tunne
BULLMANN Udo
VOIGT Udo
HOLM Ulf
TØRNÆS Ulla
SANDBÆK Ulla Margrethe
IIVARI Ulpu
STOCKMANN Ulrich
LUNACEK Ulrike
MÜLLER Ulrike
RODUST Ulrike
TREBESIUS Ulrike
AALTONEN Uma
BOSSI Umberto
GUIDONI Umberto
PIRILLI Umberto
SCAPAGNINI Umberto
BLOCH VON BLOTTNITZ Undine-Uta
PAET Urmas
SCHLEICHER Ursula
STENZEL Ursula
GACEK Urszula
KRUPA Urszula
TOMAŠEVSKI Valdemar
DOMBROVSKIS Valdis
MAZURONIS Valentinas
BALDINI Valerio
ZGONEA Valeriu Ștefan
JANSSEN van RAAY James L.
GRAÇA MOURA Vasco
DÎNCU Vasile
PUȘCAȘ Vasile
EPHREMIDIS Vassilis
LYSSARIDIS Vassos
PALM Veronica
HARDSTAFF Veronica Mary
LOPE FONTAGNÉ Verónica
GARCÉS RAMÓN Vicente Miguel
FORD Vicky
MAEIJER Vicky
BOȘTINARU Victor
NEGRESCU Victor
USPASKICH Viktor
MOHÁCSI Viktória
VETEŠKA Viliam
BLINKEVIČIŪTĖ Vilija
SAVISAAR-TOOMAST Vilja
ITÄLÄ Ville
HOLÁŇ Vilém
PEILLON Vincent
AITA Vincenzo
IOVINE Vincenzo
LAVARRA Vincenzo
VIOLA Vincenzo
DUCA Viorel
DĂNCILĂ Viorica
MOISUC Viorica-Pompilia-Georgeta
ROZIÈRE Virginie
MOREIRA Vital
GEMELLI Vitaliano
BONSIGNORE Vito
AGNOLETTO Vittorio
PRODI Vittorio
SGARBI Vittorio
REDING Viviane
HOGEA Vlad Gabriel
URUTCHEV Vladimir
LAŠTŮVKA Vladimír
MAŇKA Vladimír
REMEK Vladimír
ŽELEZNÝ Vladimír
PANAYOTOV Vladko Todorov
MYNÁŘ Vojtěch
ÖGER Vural
KVIETKAUSKAS Vytautas
LANDSBERGIS Vytautas
DE KEYSER Véronique
MATHIEU HOUILLON Véronique
FLASAROVÁ Věra
VAN VELZEN W.G.
KLUKOWSKI Wacław
VELTRONI Walter
BEYSEN Ward
DAVID Wayne
KUHN Werner
LANGEN Werner
SCHULZ Werner
KUC Wiesław Stefan
KUCKELKORN Wilfried
TELKÄMPER Wilfried
MARTENS Wilfried A.E.
SCHUTH Willem
GÖRLACH Willi
PIECYK Willi
ROTHLEY Willi
ABITBOL William
DARTMOUTH William
MEYER Willy
DE CLERCQ Willy C.E.H.
ZIMMERMANN Wilmya
VAN DE CAMP Wim
VAN VELZEN Wim
MENRAD Winfried
EWING Winifred M.
TOMCZAK Witold
ROSZKOWSKI Wojciech
WIERZEJSKI Wojciech
OLEJNICZAK Wojciech Michał
KLINZ Wolf
BULFON Wolfgang
ILGENFRITZ Wolfgang
JUNG Wolfgang
KREISSL-DÖRFLER Wolfgang
NUßBAUMER Wolfgang
ULLMANN Wolfgang
MAYER Xaver
TOOM Yana
JADOT Yannick
VAUGRENARD Yannick
KRANIDIOTIS Yannos
BOUDJENAH Yasmine
MATSIS Yiannakis
ROUBATIS Yiannis
OMARJEE Younous
BLOT Yvan M.
BUTEL Yves
COCHET Yves
PIÉTRASANTA Yves
VERWAERDE Yves
SANDBERG-FRIES Yvonne
CHRZANOWSKI Zbigniew
KUŹMIUK Zbigniew
ZALESKI Zbigniew
ZIOBRO Zbigniew
ZABOROWSKI Zbyszek
BUŠIĆ Zdravka
KRASNODĘBSKI Zdzisław
CHMIELEWSKI Zdzisław Kazimierz
PODKAŃSKI Zdzisław Zbigniew
BALČYTIS Zigmantas
GURMAI Zita
PLEŠTINSKÁ Zita
GRZEBISZ-NOWICKA Zofia
MAZEJ KUKOVIČ Zofija
BAGÓ Zoltán
BALCZÓ Zoltán
SZABÓ Zoltán
THALER Zoran
NÉMETH Zsolt
BECSEY Zsolt László
BRZOBOHATÁ Zuzana
MARTINÁKOVÁ Zuzana
ROITHOVÁ Zuzana
CYBULSKI Zygmunt Alojzy
KÓSA Ádám
HANKISS Ágnes
VADAI Ágnes
VALLINA Ángela
DUKA-ZÓLYOMI Árpád
WESTLUND Åsa
MÉNDEZ DE VIGO Íñigo
BIRUTIS Šarūnas
NICOLAE Șerban
KRISTOVSKIS Ģirts Valdis
